34,3527,4,4
34,3702,5,4
34,3811,5,4
35,914,1.5,2
35,1249,2.5,2
35,2278,4,2
35,2336,2,2
36,41,3,4
36,58,5,4
36,68,4,4
36,144,4,4
36,151,3,4
36,216,3,4
36,265,5,4
36,277,3,4
36,288,4,4
36,296,4,4
36,307,5,4
36,315,5,4
36,345,4,4
36,348,3,4
36,368,3,4
36,381,3,4
36,454,3,4
36,491,3,4
36,551,3,4
36,588,3,3
36,720,4,4
37,1,4,4
37,3564,4,4
37,3751,3,4
37,3948,4,4
37,4034,5,4
37,4054,3,4
38,318,4.5,4
38,356,4.5,5
38,1078,4.5,4
38,2750,4,4
38,4936,3.5,4
38,4993,4,4
38,5952,4.5,4
38,6107,5,0
38,6365,3,4
38,7153,4.5,4
38,7936,4.5,0
38,7941,5,4
38,8154,4,4
38,58559,4.5,4
38,59447,5,0
38,73344,4.5,4
38,79132,4,4
38,86781,4.5,4
38,96829,4,4
38,109374,4,4
38,110586,4.5,0
38,134130,4.5,4
39,47,4,4
39,70,5,4
39,162,5,4
39,165,5,4
39,180,5,4
39,220,4,4
39,285,4,0
39,315,4,4
39,330,2,4
39,353,5,4
39,588,3,4
39,593,3,4
40,1198,4.5,5
40,7361,4.5,5
40,33794,4,5
40,48780,5,5
40,55820,4.5,5
40,58559,4.5,5
40,106920,5,5
40,116797,4,5
40,134130,4,5
41,173,4,4
41,196,3,4
41,329,4,4
41,736,4,4
41,849,4,4
41,917,4,4
41,1220,5,4
41,1270,4,4
41,1302,3,4
41,1372,4,4
41,1374,4.5,4
41,1375,4,4
41,1779,3.5,4
41,1917,4,4
41,1997,4,4
41,2003,2.5,4
41,2174,4,4
41,2232,3.5,4
41,2520,3,4
41,2521,3.5,4
41,2522,4,4
41,2528,4,4
41,2553,4,4
41,2571,5,4
41,2600,3.5,4
41,2640,4,4
41,2916,3.5,4
41,2918,4,4
41,3033,4,4
41,3156,4,4
41,3471,4,4
41,3556,4,4
41,3593,4,4
41,3638,3.5,4
41,3937,3,4
41,4553,4.5,4
41,4625,3.5,4
41,5705,4,4
41,5903,4.5,4
41,5981,4,0
42,165,3.5,4
42,349,4,4
42,648,4,4
42,1198,5,4
42,1721,4,4
42,2571,3.5,4
42,5349,4,4
42,7502,5,4
42,44191,4,4
42,48516,4.5,4
42,63082,3,4
42,73017,4,4
42,111759,3,4
42,112852,3.5,4
43,34,4,3
43,356,5,3
43,480,4,3
43,585,2,3
43,588,3,3
43,837,4,3
43,1517,1,3
43,1777,3,3
43,1895,2,3
43,1958,4,3
43,2003,2,2
43,2004,1,3
43,2144,3,3
43,2291,3,3
43,2454,3,3
43,2706,4,3
43,3005,2,3
43,3173,3,3
43,3247,3,3
43,3255,3,3
43,3515,4,3
43,3948,2,3
44,3,5,3
44,5,3,3
44,95,3,3
44,786,3,3
44,802,3,3
45,2572,2.5,4
45,2692,4.5,4
45,4235,4,4
45,4246,1,4
46,355,5,5
46,1270,5,5
46,2383,5,5
46,2605,5,5
46,3157,4.5,5
46,3868,5,5
46,7004,5,5
46,59018,5,5
47,2,5,4
47,10,4,4
47,50,4,4
47,153,4,4
47,266,3,4
47,380,4,4
47,410,3,4
47,434,4,4
48,223,2.5,3
48,293,5,4
48,356,4,4
48,541,4,4
48,595,3.5,3
48,784,2.5,4
48,924,4.5,4
48,1097,3.5,4
48,1293,4,4
48,1884,4.5,4
48,2167,3.5,4
48,2291,4,4
48,2355,3.5,3
48,2455,2.5,4
48,2571,4.5,3
48,2840,3,4
48,4011,4,4
48,4016,3.5,4
48,5995,4,4
48,6016,4.5,4
48,6291,3,4
48,6539,4,4
48,6711,3,3
48,6857,3.5,4
48,6934,3,4
48,7235,3,4
48,8636,4,4
48,8906,2.5,4
48,8907,2.5,4
48,27713,4,0
48,27838,3,4
48,27850,3.5,4
48,31410,4.5,4
48,31658,4.5,4
48,31878,3,4
48,32554,3,4
48,32562,4,0
48,33166,3.5,4
48,33679,3.5,4
48,36535,3.5,4
