15,36529,1,3
15,39292,4.5,3
15,40583,2,3
15,41997,2.5,3
15,42718,4.5,3
15,44191,2.5,3
15,44788,4,3
15,45186,2.5,3
15,45499,2.5,3
15,45517,0.5,3
15,45666,4,3
15,46723,2,3
15,46970,2,3
15,48043,0.5,3
15,48082,1,3
15,48774,4,3
15,48780,4,3
15,50851,3.5,3
15,51255,1.5,3
15,51540,5,3
15,51662,2,3
15,52245,1.5,3
15,52328,1.5,3
15,53322,3.5,3
15,53894,2.5,3
15,55247,1,3
15,55442,2.5,3
15,55820,2,3
15,56367,2,3
15,57640,4,3
15,60069,4.5,3
15,60074,1,3
15,60684,4,3
15,66203,1,3
15,66596,1.5,0
15,67087,1.5,3
15,68157,3,3
15,68159,4,3
15,69406,1,3
15,69524,4,3
15,71211,3.5,3
15,71264,1.5,3
15,71282,2.5,3
15,71464,2,3
15,74458,0.5,3
15,76251,3,3
15,78499,2,3
15,79242,2.5,3
15,79695,0.5,3
15,80489,4,3
15,81229,3.5,3
15,81591,1,3
15,81847,1,3
15,82461,3,3
15,83613,0.5,3
15,83827,4,0
15,84152,3,3
15,85414,4,3
15,86882,2.5,3
15,87232,1.5,3
15,88356,1.5,3
15,88744,4.5,3
15,88950,0.5,0
15,90531,4,3
15,91500,0.5,3
15,91535,2,3
15,92420,1.5,3
15,92507,2.5,3
15,94015,1,3
15,94478,1,3
15,94777,2.5,3
15,97913,2.5,3
15,98122,0.5,3
15,99114,1.5,3
15,100365,2.5,0
15,100383,1,3
15,101112,0.5,3
15,101362,3,3
15,103372,1,3
15,103810,1.5,3
15,104879,4,3
15,105504,3.5,3
15,107348,0.5,3
15,108729,1,3
15,110730,1,3
15,111364,4,3
15,111622,4.5,3
15,112171,2.5,3
15,112552,1.5,3
15,112940,1.5,3
15,115713,3.5,3
15,116823,0.5,3
15,117529,4,3
15,118696,1.5,3
15,119145,1.5,3
15,122900,3,3
15,127136,1,0
15,128360,2.5,3
15,130490,0.5,3
15,131013,3,3
15,132046,0.5,3
15,136562,1.5,3
15,139757,3.5,0
15,140110,2.5,3
15,145839,1,0
15,149354,3.5,3
15,152081,3,3
15,156607,0.5,3
15,156609,3.5,3
15,160271,2.5,0
15,161155,0.5,0
16,50,4.5,4
16,4738,4.5,0
16,4995,4.5,4
16,5349,3,4
16,6016,4,4
16,6874,3.5,4
17,50,5,4
17,111,5,4
17,170,4,4
17,198,5,4
17,223,2.5,4
17,260,3.5,4
17,431,4.5,4
17,480,0.5,4
17,492,5,4
17,903,5,4
17,912,4.5,4
17,930,3.5,4
17,942,3.5,4
17,1136,5,4
17,1212,5,4
17,1213,5,4
17,1218,4,4
17,1220,4,4
17,1235,5,4
17,1251,3.5,4
17,1466,4.5,4
17,1517,3,4
17,1617,4.5,4
17,1653,5,4
17,1673,4.5,4
17,1704,4,4
17,1809,3,4
17,1921,5,4
17,2117,4.5,4
17,2159,2.5,4
17,2278,3.5,4
17,2490,4,4
17,2539,2.5,4
17,2606,3,4
17,2707,3.5,4
17,2710,3.5,4
17,2726,4.5,4
17,2892,3.5,4
17,2916,4,4
17,2952,2.5,4
17,2973,5,4
17,3018,4,4
17,3134,5,4
17,3435,5,4
17,3676,5,4
17,3785,3.5,4
17,4037,4.5,4
17,4546,4.5,4
17,4725,4.5,0
17,4848,5,4
17,4886,3.5,4
17,4896,0.5,4
17,4995,3,4
17,5266,3,4
17,5388,4,4
17,5445,4.5,4
17,5679,4,4
17,5893,2,4
17,5952,4.5,4
17,6016,5,4
17,6140,4,4
17,6378,2,4
17,6708,3.5,4
17,6987,5,4
17,7022,4.5,4
17,7090,4,4
17,7115,4.5,0
17,7163,2,4
17,7361,4.5,4
17,7587,5,4
17,7981,5,4
17,8195,3,4
17,8600,4,4
18,52,3,3
18,260,3,3
18,628,4,3
18,640,3,3
18,648,3,3
18,733,4,3
18,780,3,3
18,805,4,3
18,832,3,3
18,849,4,3
19,2,3,4
19,3,3,4
19,10,3,4
19,57,3,4
19,58,3,4
19,74,3,4
19,101,3,4
19,112,3,4
19,122,3,4
19,125,3,4
19,145,4,4
19,154,4,4
19,166,2,4
19,177,2,4
19,209,2,4
19,215,3,4
19,253,3,4
19,262,5,4
19,281,3,4
19,316,3,4
19,333,3,4
19,344,3,4
19,369,3,4
19,407,3,4
19,429,4,4
19,441,3,4
19,493,4,4
19,519,1,4
19,520,3,4
19,541,4,4
19,550,3,4
19,580,1,4
19,586,3,4
19,590,3,4
19,593,3,4
19,595,5,4
19,608,5,4
19,610,4,4
19,612,3,4
19,628,3,4
19,653,3,4
19,662,3,4
19,748,3,4
19,800,3,4
19,802,3,4
19,805,3,4
19,880,2,4
19,904,5,4
19,912,3,4
19,933,3,4
19,950,4,4
19,951,5,4
19,953,5,4
19,1023,4,4
19,1028,3,4
19,1029,5,4
19,1060,5,4
19,1077,3,4
19,1084,4,4
19,1103,4,4
19,1104,4,4
19,1127,3,4
19,1179,5,4
19,1196,5,4
19,1198,4,4
19,1199,4,4
19,1204,4,4
19,1213,5,4
19,1214,4,4
19,1231,5,4
19,1238,5,4
19,1244,4,4
19,1254,5,4
19,1262,4,4
19,1268,3,4
19,1306,3,4
19,1320,3,4
19,1327,3,4
19,1332,2,4
19,1344,5,4
19,1371,4,4
19,1372,2,4
19,1377,3,4
19,1378,2,4
19,1388,1,4
20,1,3.5,3
20,32,2.5,3
20,207,2.5,3
20,356,2,3
20,364,3.5,3
20,592,4,3
20,1019,3,3
20,1148,5,3
20,1196,2,3
20,1247,1,3
20,2013,3,3
20,3148,0.5,3
20,3406,4.5,3
20,3809,2,3
20,7153,4,3
20,8191,4,3
20,54259,4,3
20,58047,4,3
20,59784,4,3
20,64285,5,3
21,44,3,4
21,181,2,4
21,273,3,4
21,296,3,4
21,316,3,4
21,442,3,4
21,590,4,4
21,750,5,4
21,780,3,4
21,849,3,4
21,899,3,4
21,908,3,4
21,910,3,4
21,919,4,4
21,920,4,3
21,945,3,4
21,954,4,4
21,969,5,4
21,1012,3,4
21,1022,3,4
21,1031,3,4
21,1127,3,4
21,1129,3,4
21,1136,5,4
21,1228,4,4
21,1234,3,4
21,1253,3,4
21,1287,5,4
21,1321,4,4
21,1374,4,4
21,1427,3,4
21,5060,3,4
22,48,2,3
22,253,4.5,3
22,267,2,3
22,457,4.5,3
22,588,2,3
22,592,4.5,3
22,1097,2.5,3
22,1196,4.5,3
22,1198,5,3
22,1240,4,3
22,1270,4,3
22,1374,3.5,3
22,1641,2,3
22,2006,2.5,3
22,2502,1.5,3
22,2701,2,3
22,2763,1.5,3
22,2959,4,3
22,3578,3,3
22,3623,2.5,3
22,3697,2.5,3
22,3826,2,3
22,3996,2,3
22,4226,5,3
22,4262,3.5,3
22,4383,3.5,3
22,4643,2.5,3
22,4886,4,3
22,5026,4,3
22,5349,5,3
22,5952,4.5,3
22,5989,3.5,3
22,6365,2.5,3
22,6502,3,3
22,6539,4,3
22,6541,2.5,3
22,6754,2.5,3
22,7360,3.5,3
22,7438,4.5,3
22,7454,3,3
22,7482,4,3
22,8798,3,3
22,32587,4.5,3
22,37729,5,3
23,6,3.5,4
23,16,4,4
23,110,3.5,4
23,111,5,4
23,246,4.5,4
23,252,4,4
23,262,4,4
23,296,4.5,4
23,300,4,4
23,306,3.5,4
23,316,3.5,4
23,318,5,4
23,344,2,4
23,345,4,4
23,465,3.5,4
23,508,4.5,4
23,653,2.5,4
23,670,4.5,4
23,841,4,4
23,914,3,3
23,920,3.5,4
23,923,5,4
23,926,4,4
23,948,3.5,4
23,954,5,4
23,1036,3,4
23,1084,4,4
23,1175,3.5,4
23,1183,4,4
23,1198,4.5,4
23,1208,5,4
23,1211,3.5,4
23,1232,4,4
23,1240,3.5,4
23,1241,2.5,4
23,1244,3.5,4
23,1251,5,4
23,1252,4.5,4
23,1262,4,4
23,1265,4,4
23,1281,3,4
23,1287,4,4
23,1348,2.5,4
23,1438,3,4
23,1515,3,4
23,1527,3.5,4
23,1552,3,4
23,1797,3.5,4
23,1860,5,4
23,1873,3,4
23,1931,4,4
23,1935,4,4
23,1941,3.5,4
23,1946,4,4
23,1949,3.5,4
23,2011,4,4
23,2068,5,4
23,2143,1.5,4
23,2203,4,4
23,2313,3.5,4
23,2333,3.5,4
23,2351,5,4
23,2353,3,4
23,2424,3,4
23,2467,4,4
23,2474,2.5,4
23,2502,4,4
23,2542,3.5,4
23,2640,4.5,4
23,2644,3.5,4
23,2657,3,4
23,2730,4,4
23,2953,3.5,4
23,2976,4.5,4
23,3006,4.5,4
23,3019,3.5,4
23,3052,3.5,4
23,3067,5,4
23,3100,3.5,4
23,3245,4.5,0
23,3246,4.5,4
23,3405,3.5,4
23,3435,4.5,4
23,3471,4.5,4
23,3510,3.5,4
23,3559,2,4
23,3623,2,4
23,4014,3.5,4
23,4022,2,4
23,4037,3.5,4
23,4297,3.5,4
23,4310,1.5,4
23,4641,4,4
23,4720,4,4
23,4896,3.5,4
23,4901,3,4
23,4963,5,4
23,4967,5,4
23,4979,4,4
23,5015,3.5,4
23,5225,5,4
23,5304,3.5,4
23,5385,3.5,4
23,5446,4,4
23,5902,5,4
23,5949,4,4
23,5952,4,4
23,5995,4.5,4
23,6197,2.5,4
23,6235,4,4
23,6333,3.5,4
23,6365,4.5,4
23,6415,1.5,0
23,6708,3.5,4
23,6867,3.5,4
23,6890,4,4
23,6947,2.5,4
23,6981,2.5,0
23,6987,4,4
23,7013,4,4
23,7038,4,4
23,7042,2.5,4
23,7088,4,0
23,7160,3,4
23,7265,4,4
23,7347,3,4
23,7587,4,4
23,7759,1,0
23,8042,4.5,4
23,8125,4,4
23,8154,3.5,4
23,8338,3.5,4
23,8464,3.5,4
23,8656,2.5,4
23,8910,4,4
23,25769,4.5,4
23,30812,3.5,4
23,37733,3.5,4
23,38038,4,4
23,39183,4.5,4
23,39231,4,0
23,39869,4,4
23,40583,4,4
23,45186,3.5,4
23,45722,2.5,4
24,36,3,4
24,81,4,4
24,592,3,3
24,780,4,4
25,3,3,3
25,32,4,3
25,608,3,3
25,653,2,3
25,1073,5,3
26,344,0.5,4
26,480,2.5,4
26,648,2.5,4
26,778,4.5,4
26,1405,1.5,4
26,1732,4,4
26,2858,4,4
26,2959,4,4
26,3147,3,4
26,3481,2.5,3
26,4844,2,4
26,4973,3.5,4
26,5418,4,4
26,6708,3.5,4
26,7323,4,4
26,7445,4.5,4
26,30810,3,4
26,33794,4,4
26,34437,3,4
26,36529,4,4
26,37741,3.5,4
26,41997,4,4
26,44665,3.5,4
26,49272,4,4
26,50851,3.5,4
26,51255,3.5,4
26,53129,4.5,4
26,53972,3,4
26,55820,3,4
26,59784,5,4
26,60069,3,4
26,63082,3,4
26,71464,2,4
26,91542,3.5,4
27,111,4,4
27,1213,4,4
27,1892,4,4
27,2356,2,4
27,2712,4,4
28,58,5,4
28,345,5,4
28,904,4,4
28,920,5,4
28,1094,4,4
28,1206,4,4
28,1250,5,4
28,1252,5,4
28,1267,5,4
28,1945,5,4
29,778,5,3
29,2065,0.5,3
29,2384,1.5,3
29,58559,5,4
30,23,4,4
30,161,5,4
30,165,4,4
30,281,4,4
30,288,1,4
30,296,5,4
30,317,4,4
30,337,5,4
30,368,4,4
30,369,3,4
30,382,4,4
30,413,2,4
30,419,2,4
30,424,4,4
30,485,4,4
30,500,4,4
30,508,5,4
30,517,4,4
30,527,5,4
30,532,2,4
30,534,4,4
30,555,5,4
30,597,4,4
30,661,2,4
30,736,4,4
30,750,3,4
30,780,4,4
30,806,1,4
30,858,5,4
30,869,2,4
30,912,5,4
30,913,5,4
30,1006,4,4
30,1012,3,4
30,1017,2,4
30,1035,4,4
30,1042,4,4
30,1081,4,4
30,1090,4,4
30,1092,4,4
30,1126,2,4
30,1129,3,4
30,1171,3,4
30,1198,5,4
30,1206,2,4
30,1221,5,4
30,1245,4,4
30,1258,4,4
30,1278,3,4
30,1333,5,4
30,1343,5,4
30,1380,4,4
30,1394,5,4
30,1438,3,4
30,1459,4,4
30,1562,3,4
30,1584,5,4
30,1598,4,4
30,1624,4,0
30,1625,3,4
30,1726,2,4
30,1732,3,4
30,1747,4,4
30,1784,5,4
30,1785,4,4
30,1864,3,0
30,1956,4,4
30,1957,4,4
30,1961,5,4
30,2025,4,4
30,2028,5,4
30,2094,4,4
30,2117,3,4
30,2118,4,4
30,2184,4,4
30,2236,3,4
30,2249,4,4
30,2267,4,4
30,2300,5,4
30,2311,3,4
30,2367,2,4
30,2369,4,4
30,2374,3,4
30,2376,4,4
30,2407,4,4
30,2409,4,4
30,2411,4,4
30,2417,3,4
30,2420,2,4
30,2427,1,4
30,2435,2,4
30,2454,4,4
30,2468,2,4
30,2474,5,4
30,2513,1,4
30,2533,2,4
30,2571,3,4
30,2598,4,4
30,2616,3,4
30,2639,4,4
30,2664,3,4
30,2716,4,4
30,2757,2,4
30,2762,5,4
30,2770,3,4
30,2787,4,4
30,2795,4,4
30,2802,4,4
30,2805,4,4
30,2861,4,4
30,2890,4,4
30,2912,4,4
30,2942,3,4
30,2966,4,4
30,2989,4,4
30,3020,4,4
30,3039,4,4
30,3063,2,4
30,3104,4,4
30,3111,5,4
30,3120,4,4
30,3156,4,4
30,3169,3,4
30,3247,3,4
30,3249,4,4
30,3269,3,4
30,3428,4,4
30,3529,4,4
30,3537,4,4
30,3545,4,4
30,3548,4,4
30,3649,4,4
30,3683,5,4
30,3686,4,4
30,3704,3,4
30,3844,4,4
30,4008,5,4
30,4011,4,4
30,4027,5,4
30,4037,5,4
30,4060,4,0
30,4090,3,4
30,4122,4,0
30,4146,1,0
30,4211,5,4
30,4226,3,4
30,4280,4,4
30,4291,3,4
30,4306,5,4
30,4308,5,4
30,4310,4,4
30,4333,3,4
30,4354,4,0
30,4378,3,4
30,4464,4,4
30,4488,3,4
30,4489,4,4
30,4496,4,4
30,4528,2,0
30,4661,4,4
30,4681,3,4
30,4700,4,4
30,4709,4,4
30,4830,4,4
30,4889,4,4
30,4898,4,4
30,4932,4,4
30,4979,4,4
30,4993,3,4
30,5027,3,4
30,5043,3,0
30,5125,2,0
30,5187,4,4
30,5208,4,0
30,5214,3,4
30,5309,3,4
30,5445,4,4
30,5506,4,4
30,5534,4,0
30,5544,4,4
30,5561,4,0
30,5581,3,0
30,5670,4,4
30,5680,4,4
30,5707,4,4
30,5732,4,4
30,5742,4,0
30,5773,3,0
30,5847,5,4
30,5902,4,4
30,5926,3,0
30,5933,4,0
30,5956,5,4
30,5962,3,0
30,6001,5,4
30,6115,3,4
30,6186,2,0
30,6234,3,0
30,6281,4,4
30,6419,5,4
30,6452,5,4
30,6565,4.5,4
31,318,4,5
31,858,4.5,4
31,1091,3,4
31,1234,4.5,4
31,1378,4,4
31,1967,4.5,4
31,3072,3,4
31,3087,3.5,4
31,5418,4.5,4
31,5952,4.5,4
31,8961,4,4
31,33794,4.5,4
31,44191,4,4
31,55820,4,4
32,153,4,4
32,292,5,4
32,316,3,4
32,344,4,4
32,432,3,4
32,440,4,4
32,442,4,4
32,480,5,4
32,588,3,4
32,589,5,4
33,1196,2,3
33,1259,4,4
33,1285,4,3
33,1291,4,4
33,1760,1,3
33,2507,1,0
33,2793,2,3
33,2795,4,3
33,2917,4,3
33,2926,3,3
33,3568,3,0
33,3608,4,3
33,3752,2,3
33,3865,2,3
33,3897,3,3
33,4017,4,3
33,4251,4,3
33,4378,3,3
33,4450,5,3
33,4621,4,3
33,4622,3,0
33,4641,3,3
33,4643,2,3
33,4662,4,3
33,4929,4,3
33,4963,3,3
33,5106,2,3
33,5483,4,3
34,21,4,4
34,32,5,4
34,47,5,4
34,198,3,4
34,288,4,4
34,296,5,4
34,407,3,4
34,608,4,4
34,610,4,4
34,678,5,4
34,724,4,4
34,912,5,4
34,1092,4,4
34,1103,4,4
34,1200,4,4
34,1206,5,4
34,1207,5,4
34,1234,3,4
34,1240,5,4
34,1254,5,4
34,1287,5,4
34,1299,4,4
34,1340,3,4
34,1407,4,4
34,1580,3,4
34,1954,3,4
34,1965,3,4
34,2009,4,4
34,2407,3,4
34,2529,4,4
34,2648,4,4
34,2908,5,4
34,2944,3,4
34,3196,5,4
34,3286,1,4
34,3471,4,4
34,3504,5,4
35,230,1.5,2
35,838,4,2
35,2289,3.5,2
35,2968,0.5,2
36,18,4,4
36,31,3,4
36,36,4,4
36,41,3,4
36,45,4,4
36,57,4,4
36,145,3,3
36,253,4,4
36,260,5,4
36,265,5,4
36,273,3,4
36,293,5,4
36,307,5,4
36,315,5,3
36,345,4,4
36,357,4,4
36,412,5,4
36,420,3,4
36,431,4,4
36,434,3,4
36,534,4,4
37,920,5,4
37,1307,5,4
37,2273,3,4
37,3977,3,4
37,4014,4,4
37,4034,5,4
38,47,4,4
38,306,4.5,4
38,367,3,4
38,778,4,4
38,858,4.5,4
38,926,4.5,4
38,1136,4,4
38,2000,3,4
38,2025,3,4
38,2571,4,4
38,2858,4,4
38,5418,4.5,4
38,6107,5,0
38,7941,5,4
38,8197,4.5,4
38,8656,4.5,4
38,71180,5,0
38,76111,5,4
38,96829,4,4
38,105355,4.5,4
38,109374,4,4
38,110586,4.5,0
39,21,3,4
39,22,4,4
39,153,3,4
39,198,5,4
39,253,4,4
39,330,2,4
39,353,5,4
39,426,3,4
39,555,4,4
39,593,3,4
39,663,4,4
39,743,4,4
40,4226,5,5
40,33794,4,4
40,44191,4.5,4
40,48774,5,4
40,68954,4.5,4
40,106920,5,4
40,122882,4.5,4
40,122904,4.5,4
40,134130,4,4
41,165,4,4
41,353,4,4
41,356,3.5,4
41,541,5,4
41,592,4,4
41,610,3,4
41,648,4,4
41,919,4,4
41,1097,4,4
41,1129,4.5,4
41,1298,5,4
41,1552,3.5,4
41,2011,4,4
41,2117,5,4
41,2322,3.5,4
41,2454,3,4
41,3253,3,4
41,3556,4,4
41,3593,4,4
41,3699,3.5,4
41,3702,4,4
41,3745,3.5,4
41,3793,4,4
41,4306,4,4
41,4553,4.5,4
41,4678,4,4
41,4936,4,4
41,5459,3.5,4
41,5490,3.5,4
41,5903,4.5,4
41,5981,4,0
41,6116,4.5,0
41,6157,4,4
41,6264,3.5,4
41,6303,4,4
41,6316,4.5,4
41,6645,4,4
41,6951,4,4
41,7001,4,4
41,7817,3,0
42,260,4.5,4
42,527,4.5,4
42,2916,4,4
42,4886,4,4
42,4993,5,4
42,8961,4,4
42,40815,3.5,4
42,59315,4,4
42,63082,3,4
42,68358,3.5,4
42,89745,4,4
42,111759,3,4
42,112852,3.5,4
42,122886,4.5,4
43,1,4,3
43,110,5,3
43,500,3,3
43,1210,3,3
43,1513,4,3
43,1580,4,3
43,1612,4,3
43,1673,3,3
43,1821,3,3
43,1883,3,3
43,1997,5,3
43,2000,2,3
43,2109,3,3
43,2150,3,3
43,2396,4,3
43,2454,3,3
43,2622,2,3
43,2688,3,3
43,2690,4,3
43,3301,2,3
43,3515,4,3
43,3525,3,3
44,1,4,3
44,17,2,4
44,62,5,3
44,260,3,3
44,628,3,3
45,2572,2.5,4
45,4246,1,4
45,4995,2.5,4
45,7064,5,4
46,1515,5,5
46,1965,5,5
46,2379,5,5
46,2381,5,5
46,2383,5,5
46,2398,5,5
46,2541,5,5
46,8387,5,5
47,1,5,4
47,2,5,4
47,10,4,4
47,32,4,4
47,288,4,4
47,329,4,4
47,420,3,4
47,593,5,4
48,34,3,3
48,223,2.5,3
48,288,3.5,3
48,541,4,3
48,595,3.5,3
48,741,4,3
48,1175,4,3
48,1732,3.5,4
48,1884,4.5,3
48,2291,4,3
48,2294,3,3
48,2355,3.5,3
48,2571,4.5,3
48,2722,2.5,4
48,3578,5,3
48,3949,4.5,3
48,4011,4,3
48,4369,3.5,3
48,4878,4.5,3
48,4902,3.5,3
48,4993,4.5,3
48,5225,3,3
48,5459,3,3
48,5669,4,3
48,5679,3.5,3
48,6539,4,3
48,6857,3.5,3
48,6890,3,3
48,7147,3.5,3
48,8784,4.5,3
48,8874,4.5,3
48,8907,2.5,3
48,26662,4,3
48,27523,3.5,3
48,27878,4,3
48,30793,3.5,3
48,30867,4,0
